track_id,artist_name,track_name,duration_ms,acousticness,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,danceability
2sFo4HAjQfBBaV22QRg75a,JUNG,Jungle,160327,0.743,0.626,0.000896,11,0.208,-8.49,0,0.0446,121.938,4,0.58,0
7gxW8RQnNQHAFi6aBVMCBL,Grace Carter,Fired Up,201086,0.344,0.525,1.77e-05,0,0.0971,-8.084,1,0.136,191.817,4,0.516,0
1HNywa8Bk0TmzRwQrzhtPo,John Mayer,I Guess I Just Feel Like,286426,0.559,0.477,0.0612,4,0.0911,-9.051,1,0.0273,160.0,4,0.16,0
1ElliR0IsEPKoaWUmY71y2,Dan Caplen,No Letting Go,200333,0.295,0.284,0.0,1,0.154,-7.452,0,0.0271,108.075,4,0.144,0
7g5bq2JSKV0eNKTFluoQNt,Aloe Blacc,All Love Everything,147946,0.166,0.562,0.0,4,0.0774,-8.226,1,0.0817,160.157,4,0.757,0
4eQWC9bpUAQT88QNBS2Z7C,Smith & Thell,Forgive Me Friend - Acoustic Version,228160,0.72,0.622,0.0,11,0.277,-9.426,1,0.0341,119.992,4,0.404,0
5ZT5UB1SNVMkfYiTvnliz4,LÉON,I Believe in Us,202146,0.799,0.423,0.0,0,0.112,-6.232,1,0.044,137.044,4,0.257,0
34ZfAjSGM4vxJ1P6N5geSp,Sody,butterfly,189013,0.69,0.625,4.38e-06,0,0.0799,-9.502,1,0.212,121.809,4,0.116,0
094OGVJzllUzmdLvA31GqU,Olivia Dean,Crosswords,153445,0.589,0.255,0.0,11,0.174,-10.581,1,0.0545,94.973,4,0.406,0
0TK1Kui4cCaHR0avKjKXzC,Sture Zetterberg,Wrong Team,205876,0.069,0.492,0.0,2,0.115,-9.091,1,0.031,83.086,4,0.0731,0
0CxVnKu6PG6tYTGVtSD8UU,Hamzaa,Sunday Morning,200680,0.186,0.843,0.0,6,0.372,-3.314,1,0.0528,92.027,4,0.658,0
78cPgtQsHjDfkZBGkKuugS,RÅNDA,It Must Have Been Love,192679,0.0385,0.614,5.06e-05,7,0.204,-10.332,1,0.0316,104.842,4,0.315,0
1NEJ8gJxZ12mBertXyrRb5,Sara Bareilles,A Safe Place to Land (feat. John Legend),269209,0.825,0.253,0.0,10,0.117,-13.259,1,0.0368,129.656,3,0.161,0
3tR6P9ZbmAv9rqtUBEEIbY,Ane Brun,By Your Side,166880,0.992,0.0423,0.000365,1,0.0883,-12.176,1,0.0482,79.367,4,0.348,0
68AkRyS65QIHiYwDZoVn5p,HAIM,Don't Wanna,201786,0.161,0.498,9.55e-06,8,0.172,-5.294,1,0.0481,107.049,4,0.871,0
6tYjeVpoBagQoXWIcEaAzP,Sumie,Mirou,252346,0.96,0.0508,2.11e-05,11,0.113,-17.296,1,0.0343,118.25,4,0.0787,0
7J8e4j9B3CeKSrO55sKwov,Various Artists,I Guess That's Why They Call It The Blues,270661,0.631,0.724,5.68e-06,6,0.112,-4.772,1,0.122,85.128,4,0.369,0
7zlckzgewNsSzwIwfmCeqG,Blakey,Confidant,215239,0.804,0.397,5.34e-06,10,0.12,-11.659,1,0.131,110.392,4,0.265,0
1aT20eW3nb0jGad5IJ6Wah,Jordy Searcy,fire,189600,0.678,0.442,0.0235,9,0.099,-9.415,1,0.0306,144.029,4,0.583,0
00cBcYOlnHoXX9ver3cmdE,JP Saxe,A Little Bit Yours,225680,0.735,0.295,0.0,1,0.107,-8.553,1,0.0276,87.025,4,0.314,0
0vrAc1h9XLIy5Fw4x9hD6n,NOAH,83,190999,0.283,0.46,0.0,1,0.141,-7.396,1,0.0742,87.767,4,0.663,0
2sOwLI2gzNmBop0emWZQuf,Jimmy Smash,Macadamian,206801,0.486,0.367,0.00169,11,0.0871,-10.293,0,0.0312,76.558,4,0.328,0
1c4dSupkZuIpr6YiEHZss4,Ellen Krauss,On The Bus,166386,0.716,0.609,0.0,5,0.109,-6.851,1,0.0417,100.072,4,0.84,0
2C0uAETVUpvW1DjMsu8xcb,Gizmo Varillas,Freedom For a Change,158600,0.791,0.724,0.0617,7,0.127,-10.758,1,0.0393,103.963,4,0.792,0
3pil7DXQmpnQcImkoF4wz1,Yebba,Where Do You Go,237493,0.705,0.647,0.176,0,0.0915,-10.584,1,0.0423,149.936,4,0.333,0
1kjrgWG47wJgVqvQOvyb7C,George Ezra,Hold My Girl,211763,0.597,0.527,0.0,10,0.11,-6.374,1,0.0302,121.941,4,0.354,0
14WxdK01IyDl3bumvqufxH,The Staves,I'm on Fire,192053,0.741,0.191,9.6e-05,2,0.11,-15.166,1,0.0318,75.704,4,0.0703,0
2e9N4vHYVUwSwRorBzsZXE,Hozier,Almost (Sweet Music),217480,0.021,0.689,1.69e-06,7,0.203,-5.589,1,0.135,88.875,4,0.706,0
0xqnx4Q4qxAdAnrOAsNXkj,Sialia,Kingdom Come,219653,0.015,0.581,0.366,0,0.0916,-7.776,1,0.0225,101.011,4,0.359,0
73TXMz1i41sGfOuDg8gH4L,Various Artists,Candle In The Wind - 2018 Version,198777,0.732,0.449,0.0,4,0.117,-10.479,1,0.0455,76.028,5,0.506,0
4A8EEoQq4MQt1NbcRQPMwf,Sarah Klang,Endless Sadness,197066,0.543,0.394,0.178,10,0.132,-9.373,1,0.0284,125.941,4,0.341,0
5g45gvxgaYVuhkDACPnvfh,James TW,You & Me,231653,0.196,0.683,7.73e-06,11,0.102,-6.333,1,0.0443,127.021,4,0.824,0
5rdhDMfiwWNnrEQpjUVpDu,Matt Simons,Cold,173195,0.0287,0.462,0.00145,2,0.104,-9.926,1,0.0899,90.013,4,0.193,0
1Ya1He3XsuZVzq8tl3tdE9,BLÜ EYES,supposed to,174500,0.0669,0.567,0.000146,2,0.0909,-6.332,1,0.155,133.997,4,0.662,0
5ACfk4NnDfQjcJ9fl3baZD,Sean Christopher,Oheja,219806,0.617,0.31,0.506,3,0.108,-16.497,1,0.0307,75.044,3,0.292,0
6lz4vzv0JlD73qeKW5qsUT,Benjamin Gustafsson,I Heard You From Afar,140999,0.994,0.0237,0.971,7,0.0903,-33.331,1,0.0375,78.006,4,0.279,0
3zjw3EZfvgjuR4AQhVlNq7,Fly By Midnight,Lovely,176974,0.143,0.715,2.21e-06,0,0.218,-6.798,1,0.0511,159.924,4,0.393,0
33ry67NZycIR011igWIFD3,Plàsi,Sorrow,192573,0.878,0.299,0.561,7,0.101,-11.047,0,0.032,149.143,4,0.627,0
5vZrslgryUYs5C4kpUnQoz,Barfalk,Oceans - Acoustic Version,241500,0.949,0.164,0.000212,5,0.0944,-13.174,1,0.0464,129.966,4,0.393,0
5fxJc8fxbbM5ZiqaL6Ob6y,HAIM,Hallelujah,190933,0.812,0.379,8.46e-05,8,0.107,-6.876,1,0.0304,188.355,4,0.533,0
1tUdd0dSQ5ij2XiqlWhlHX,Griff,Good Stuff,193266,0.913,0.376,0.0,7,0.107,-7.478,1,0.117,143.958,4,0.165,0
3atDBUHTgS6ogyeIfCfRMt,Sam Fischer,This City Remix (feat. Nea),194837,0.711,0.342,0.0,11,0.0788,-8.594,1,0.0717,73.478,4,0.536,0
6XGOARRSafpojbCZXKQrzn,Axel Flóvent,City Dream,218980,0.014,0.714,9.57e-06,2,0.331,-7.126,1,0.0249,100.997,4,0.511,0
7gKB72lW18lE0pfo9GMzMJ,Matt Simons,Dust,198479,0.156,0.592,0.000254,1,0.0918,-9.901,1,0.0443,92.033,4,0.584,0
114xcQz8sZ6fxRBTZmgmNE,Tom Walker,Better Half of Me,195451,0.814,0.453,0.0,3,0.267,-4.4,1,0.0294,107.89,4,0.418,0
4FSUtZs7mH9V6eWB2EBXdH,Ellie Goulding,Vincent,223560,0.922,0.215,3.65e-06,11,0.168,-10.503,1,0.0388,105.118,4,0.438,0
0I4lY4YaaB9vGf1yzdcgFs,Roan Ash,Whiskey To My Soul,225773,0.229,0.453,0.0,8,0.105,-7.369,1,0.0335,152.081,4,0.289,0
5kh7BbzXPgooAU9MB9L7yw,Billy Raffoul,Acoustic,172199,0.785,0.245,3.19e-05,9,0.0979,-10.245,1,0.446,76.006,4,0.638,0
7oBquJ552fIdR2wVknQH1e,SKAAR,For Andrea,158670,0.879,0.156,2.01e-06,9,0.111,-10.822,1,0.0315,134.74,4,0.27,0
0YFUslmcQxYKcxMfo43Cq5,Frida Green,Beat 'Em Up,184642,0.445,0.551,2.2e-06,7,0.14,-4.411,1,0.0289,105.027,3,0.436,0
5u1n1kITHCxxp8twBcZxWy,Justin Bieber,Holy (feat. Chance The Rapper),212093,0.196,0.704,0.0,6,0.0898,-8.056,1,0.36,86.919,4,0.372,0
62tDr0leoZeIRshAkGjFHX,dePresno,Bitter St,227160,0.782,0.325,0.00147,10,0.0981,-13.65,1,0.0368,94.084,4,0.286,0
1voEP0IYk4K1ei5KHAMObl,Ewan J Phillips,Faithless,245553,0.547,0.338,0.0,1,0.0959,-9.689,1,0.0548,147.125,4,0.119,0
0UfGAg69CZxmI507pbzzW1,Anna Ternheim,This Is the One,221081,0.85,0.366,0.000103,11,0.0979,-10.098,0,0.0375,75.919,1,0.306,0
0ut7f4KB9sZQ8uhA4HyOMt,Bahamas,Half Your Love,144186,0.886,0.249,0.0,9,0.096,-9.888,0,0.0344,132.007,4,0.332,0
1sCqAU8UKMoRmcT7RdhtuP,Shoffy,Cool Again - Stripped,183315,0.806,0.341,0.0,6,0.204,-10.842,0,0.0317,95.051,4,0.492,0
1rp1lRbL41qnlw354j8iTp,James TW,Please Keep Loving Me,195920,0.127,0.482,1.3e-06,5,0.108,-8.426,1,0.0654,176.045,4,0.307,0
3rgrJySBLhVrDjJ2OXRtbB,Sweetfire,Born To Be Yours - Acoustic Version,249341,0.606,0.49,4.29e-06,7,0.0846,-6.99,1,0.0324,159.784,4,0.275,0
4TmZ7SSq5YnKe2Qu9ge5fL,Benjamin Francis Leftwich,Full Full Colour,156066,0.358,0.656,0.0472,11,0.0872,-9.569,0,0.0263,114.027,4,0.442,0
15xWRPHQMeqgdkGzInx3PY,James Arthur,Falling Like The Stars,212720,0.823,0.351,1.45e-06,6,0.11,-9.538,1,0.0352,177.06,3,0.19,0
1Ia95g66IhlAJ3qVI4qI8W,SHY Martin,Slow,163547,0.815,0.243,0.0,2,0.111,-9.509,1,0.04,142.016,4,0.239,0
1SPUmDMhbzHOsizroAypLi,Famous Yesterday,Make You,170165,0.000348,0.684,0.000247,1,0.138,-7.84,1,0.0386,127.059,4,0.961,0
3qhOjLeh6HePtsDhtxGpuR,Noah Kahan,Mess,212826,0.136,0.85,0.0,10,0.0821,-3.989,1,0.0627,81.996,4,0.542,0
5esPpmrM2AsyDVgOKzWQwU,Leon Bridges,Beyond,240600,0.229,0.687,0.0,6,0.109,-5.4,1,0.105,76.014,4,0.187,0
6IKoE1DlvzdGfzUS9QQaVP,Billy Lockett,Hard Act To Follow,194422,0.773,0.336,0.0,7,0.129,-11.046,1,0.0454,104.067,1,0.375,0
2FW8zqglrcLTWKKnmDUoi0,Micky Skeel,Boy You're Good,156164,0.687,0.301,0.0,7,0.0998,-9.252,1,0.0396,145.87,4,0.307,0
02h0lMidqogsqO4AEpyzYC,push baby,Aegean,268562,0.802,0.237,0.0,9,0.0906,-13.058,1,0.0404,105.767,4,0.231,0
0P2j7ogCRvGMK4Pdw2K5ZQ,Elton John,Your Song,240773,0.801,0.308,1.94e-06,3,0.104,-11.058,1,0.0311,128.004,4,0.309,0
7GLBqDKAJLCLIsj2GEDkSw,LANY,nobody else,197480,0.744,0.291,0.0,0,0.137,-14.509,1,0.043,151.659,4,0.313,0
2pu58Ze8wqgZDq1eQs3P8c,HAEVN,Back In The Water,189000,0.844,0.418,0.000976,0,0.105,-13.022,0,0.0862,187.97,4,0.268,0
2an7S0pfafUr6YNabYXIl0,Axel Flóvent,No One's Gonna Love You,232347,0.913,0.171,0.000763,1,0.0779,-14.148,1,0.0474,70.991,5,0.0588,0
2dAPIql12y8hpWzsTC2ms2,Kris Berry,Hold On,231240,0.384,0.36,0.00107,4,0.113,-8.823,1,0.0333,85.005,4,0.477,0
5nhptWSQJ8WRqHGJDJXrPM,Joshua Hyslop,Stand Your Ground,203253,0.658,0.271,4.59e-06,7,0.115,-9.541,1,0.0283,131.88,4,0.686,0
0Uon5NsSAkBDx69XYOaQ5P,Gracie Abrams,Stay,177152,0.883,0.37,0.0,10,0.123,-10.5,1,0.0543,114.26,4,0.433,0
6WMf0Om41Z6HlMzXFuZ4F0,Coldplay,Everyday Life,258533,0.775,0.452,0.0818,2,0.065,-8.991,1,0.0292,124.103,4,0.235,0
14GwnOeC9qYEKEA6uOZepa,Lee Brice,One Of Them Girls,188893,0.294,0.79,0.0,4,0.107,-6.079,1,0.0462,95.987,4,0.8,0
6IBcOGPsniK3Pso1wHIhew,Luke Combs,Forever After All,232533,0.191,0.65,0.0,0,0.0933,-5.195,1,0.0253,151.964,4,0.456,0
1kFpL1itkwkdhO6kcmNJra,Maddie & Tae,Die From A Broken Heart,188290,0.363,0.514,0.0,4,0.258,-6.631,1,0.0323,75.978,4,0.414,0
7vF3xkCMvZjAe2nTWY0uQZ,Jake Owen,Made For You,238400,0.77,0.441,2.75e-05,1,0.111,-6.829,1,0.0268,82.125,4,0.337,0
7DhvNzyMM8jJWcfykG3psB,Dustin Lynch,Thinking 'Bout You (feat. MacKenzie Porter),170560,0.137,0.711,0.0,8,0.109,-4.189,1,0.0569,203.803,4,0.801,0
5PAvFGse5jjDH9ke8Mae7D,Parmalee,Just the Way,193880,0.107,0.829,0.0,9,0.317,-2.84,1,0.0404,90.048,4,0.815,0
7cA3PnUQDlUyBBwpRozQeo,Old Dominion,One Man Band,186240,0.677,0.358,0.0,6,0.107,-8.331,1,0.0347,75.991,4,0.478,0
5FmvaZGd6fulojSToozLRD,HIXTAPE,ONE BEER (feat. Lauren Alaina & Devin Dawson),173173,0.564,0.745,0.0,2,0.275,-8.352,1,0.0774,186.006,3,0.826,0
4Qx06Fzsepmdz2NGSWfZck,Luke Combs,Beautiful Crazy,193200,0.676,0.402,0.0,11,0.0928,-7.431,1,0.0262,103.313,4,0.382,0
62SvLj5dBDI9Ee3eBA0BxL,Tenille Arts,Somebody Like That,198208,0.0135,0.792,0.0,6,0.11,-5.868,1,0.0489,104.989,4,0.562,0
7BQE1P0NUalHSvFtrxasx9,Lee Brice,Memory I Don't Mess With,180616,0.171,0.704,0.0,6,0.0924,-7.61,0,0.0258,91.541,4,0.57,0
2u7Nm46dAujcAi5Rw79CJL,Chase Rice,Eyes On You,182493,0.323,0.652,0.0,9,0.201,-6.982,1,0.0281,97.155,4,0.476,0
2wqXQjOmQ9KoBm9Ssgt4Fo,Kelsea Ballerini,Peter Pan,200040,0.0284,0.659,0.0,1,0.266,-6.142,1,0.0309,76.483,4,0.463,0
6MBUUSIWCzaXW4q58Ktrv9,Jordan Davis,Slow Dance In A Parking Lot,193929,0.301,0.837,0.0,7,0.172,-4.494,1,0.0335,82.006,4,0.523,0
5QS8PNEWbqTEZyQ6e9ZbJf,Lainey Wilson,Things A Man Oughta Know,203373,0.513,0.683,4.93e-06,3,0.133,-5.623,1,0.0312,139.931,4,0.397,0
4EpLU30bi1KNWkBTfgZkoK,Russell Dickerson,Every Little Thing,190640,0.216,0.854,0.0,1,0.0357,-4.664,1,0.11,93.869,4,0.859,0
7yFhA2fUsL2oIMWlw5DaHQ,Maren Morris,The Bones,197293,0.278,0.57,0.0,11,0.0963,-6.642,0,0.0347,77.004,4,0.334,0
1mMLMZYXkMueg65jRRWG1l,Luke Combs,When It Rains It Pours,240760,0.013,0.801,6.03e-06,6,0.265,-5.069,1,0.0303,128.027,4,0.625,0
6vC90OOjZR165Hw8CpsqEm,Parker McCollum,Pretty Heart,244797,0.00531,0.683,0.0,7,0.107,-4.427,1,0.0296,132.003,4,0.385,0
7Il2yWQmsqKgSkLQvHTPUI,Dan + Shay,Tequila,195986,0.0292,0.594,0.0,11,0.133,-5.756,1,0.0289,86.131,4,0.503,0
3xdjjKMcMOFgo1eQrfbogM,Darius Rucker,Wagon Wheel,298373,0.455,0.66,0.0,9,0.135,-7.174,1,0.0296,148.096,4,0.574,0
4YjjNHtEsTX6Af4mCTupT5,Rascal Flatts,Bless The Broken Road,226680,0.671,0.45,2.23e-05,0,0.159,-6.369,1,0.0266,135.893,4,0.344,0
3wlZNYZnhINy3xgQOuUhwO,Eli Young Band,Saltwater Gospel,186680,0.0554,0.619,2.23e-05,11,0.113,-7.358,1,0.0367,114.036,4,0.641,0
0kPeZAyIhIfeZNrtfjJGDB,Miranda Lambert,Bluebird,209760,0.038,0.633,2.75e-06,7,0.124,-5.986,1,0.0348,81.984,4,0.613,0
698eQRku24PIYPQPHItKlA,Luke Combs,She Got the Best of Me,183160,0.0292,0.907,0.0,11,0.386,-3.793,1,0.0406,150.99,4,0.7,0
5kNe7PE09d6Kvw5pAsx23n,Thomas Rhett,Die A Happy Man,227426,0.418,0.389,1.39e-06,2,0.116,-9.245,1,0.0349,166.052,4,0.4,0
4LiMQ6G9n84rDUBs9wtwz6,Jordan Davis,Singles You Up,182666,0.0491,0.907,0.0,7,0.242,-3.594,1,0.0481,199.943,4,0.631,0
2A69wys3S9uiPSmn6UZWJn,Old Dominion,Written in the Sand,184080,0.593,0.438,0.0,6,0.0842,-9.602,1,0.0575,83.984,4,0.76,0
4xInIiKipU1mtUogJ3ZdYr,Lady A,American Honey,224866,0.508,0.684,0.0,1,0.141,-5.154,1,0.0288,85.997,4,0.121,0
1iiehnBysGi59zXYXIuKQD,Carly Pearce,I Hope You’re Happy Now,198688,0.168,0.815,8.68e-06,10,0.142,-4.725,1,0.0366,118.024,4,0.306,0
1LM5zQv5pBKPyO7rm7Uz6U,Maren Morris,My Church,197930,0.243,0.743,3.36e-06,9,0.107,-4.336,1,0.0363,76.979,4,0.664,0
3UZ9aPaYlBBlAvpdh3kK0U,Luke Combs,Hurricane,223800,0.0165,0.804,2.89e-06,10,0.181,-6.432,1,0.0406,151.928,4,0.438,0
10M2Ex445zw585Ducldzkw,Brett Young,In Case You Didn't Know,224853,0.386,0.536,0.0,10,0.102,-7.306,1,0.0305,147.986,4,0.434,0
6bL7MlyOebDrTSRpEv7UBw,Drew Parker,While You're Gone,226901,0.0903,0.515,0.0,1,0.0785,-5.64,1,0.0279,140.004,4,0.361,0
7mldq42yDuxiUNn08nvzHO,Sam Hunt,Body Like A Back Road,165386,0.447,0.458,0.0,5,0.136,-7.225,1,0.0311,98.938,4,0.661,0
03fT3OHB9KyMtGMt2zwqCT,Luke Bryan,Play It Again,226866,0.0916,0.886,0.0,11,0.0734,-3.225,1,0.0655,143.935,4,0.595,0
7zVCrzzEJU7u24sbJPXA5W,Kane Brown,What Ifs (feat. Lauren Alaina),188253,0.00898,0.799,0.0,10,0.172,-4.603,1,0.0275,125.976,4,0.687,0
3hiInJVk1CpxELmEJiU0uP,Tyler Rich,The Difference,187866,0.12,0.764,1.41e-06,9,0.111,-5.235,1,0.0556,169.919,4,0.699,0
6n6OQfBpCgzF9oEg8zhBN7,Kenny Chesney,Get Along,199625,0.101,0.804,0.0,7,0.17,-6.109,1,0.0503,92.456,4,0.35,0
05ZACkzW8YbRq3eFgIfSNB,Eric Church,Springsteen,263386,0.1,0.809,9.77e-05,2,0.185,-5.935,1,0.0255,104.023,4,0.927,0
4P92FrvmYQSAfOpp4cpFEi,Florida Georgia Line,Simple,185200,0.0848,0.889,0.0,3,0.136,-3.704,1,0.0991,199.669,4,0.881,0
2EvddT8rcO99bKH0rDHAYG,Billy Currington,We Are Tonight,232106,0.0323,0.812,0.0,11,0.195,-5.347,1,0.0371,127.911,4,0.472,0
1nVLAEzhBXMJLR5zAl90Nl,Eli Young Band,Crazy Girl,200706,0.000415,0.651,0.00526,4,0.271,-3.842,1,0.031,151.343,3,0.257,0
23T0OX7QOiIUFShSzbJ5Uo,Gabby Barrett,I Hope,210772,0.0951,0.536,0.0,6,0.114,-6.227,1,0.0429,75.998,4,0.377,0
5JlH51YDYsGj2dyEJKKjcN,Darius Rucker,Alright,231920,0.0527,0.806,0.0,7,0.185,-4.579,1,0.0345,89.87,4,0.711,0
3ts6xK5GzfMAAriT9AIBmP,Jake Owen,Barefoot Blue Jean Night,167426,0.202,0.807,0.0,4,0.196,-4.679,1,0.0402,172.017,4,0.812,0
1R9FxlRkvKtt36dtTHs93X,Jon Pardi,Head Over Boots,205120,0.0919,0.669,0.0,7,0.103,-4.608,1,0.0237,108.078,4,0.638,0
1HXy5I3HTWq8OvxCn0z7G7,Kane Brown,Heaven,179506,0.263,0.556,0.0,9,0.105,-6.544,1,0.0306,80.006,4,0.521,0
77a5Eu7lC3tG0Sukt2O91U,LANCO,Born to Love You,230013,0.131,0.902,9.89e-05,7,0.0574,-6.192,1,0.0296,124.988,4,0.81,0
2oPCR02nduYVpj7CTfsA0d,Russell Dickerson,Blue Tacoma,212066,0.0183,0.897,0.0,9,0.174,-4.879,1,0.0403,160.139,4,0.728,0
3dCZm5HrG0jIXAHfNkg2H0,Jordan Davis,Take It From Me,174254,0.0267,0.891,0.0,10,0.352,-3.144,1,0.0512,99.983,4,0.674,0
1dgWTMoHwTUnQhOQ8SR5fV,Kenny Chesney,American Kids,182960,0.0476,0.589,5.84e-06,0,0.0366,-7.37,1,0.0803,85.022,4,0.849,0
5kjyiH6but1t2UDXq15aeS,Zac Brown Band,Toes,262773,0.655,0.759,0.0,11,0.0897,-5.398,1,0.0378,129.979,4,0.821,0
3f3VeiJIaWOZcmkJpTqxyj,Kameron Marlowe,Giving You Up,230842,0.0366,0.848,0.0,8,0.172,-3.833,1,0.0427,143.953,4,0.749,0
6EUDUDQP5ynE3g5SWCA8sc,Danielle Bradbery,Sway,212280,0.39,0.706,0.0,3,0.366,-5.479,1,0.0265,97.028,4,0.648,0
2ZxTjs4EdJl4Y9YByIiNoo,Jason Aldean,You Make It Easy,196800,0.143,0.574,0.0,7,0.11,-5.305,1,0.0315,132.025,3,0.406,0
6rqxivjFHp8K0yMiefG56g,Brothers Osborne,Stay A Little Longer,335266,0.0414,0.89,0.131,6,0.147,-5.533,1,0.0309,96.987,4,0.513,0
3I7krC8kr0gFR7P6vInR1I,Billy Currington,Do I Make You Wanna,234306,0.106,0.747,0.0,9,0.154,-5.432,1,0.0279,90.012,4,0.521,0
609qKv3KPAbdtp0LQH2buA,Blake Shelton,I'll Name the Dogs,183640,0.171,0.87,4.4e-06,4,0.202,-5.86,1,0.137,83.392,4,0.763,0
7B1QliUMZv7gSTUGAfMRRD,Tim McGraw,Live Like You Were Dying,300333,0.492,0.546,0.0,7,0.0845,-7.728,1,0.0297,159.929,4,0.418,0
1fcuD2t3q9QZi8IjBSB48E,BROWN & GRAY,Top Down,181594,0.0266,0.782,0.0,2,0.139,-4.311,1,0.0345,127.991,4,0.542,0
1qwnPVOIJjAFfCc40Etb1D,Zac Brown Band,Homegrown,205000,0.0244,0.801,0.000113,6,0.135,-3.742,1,0.029,105.006,4,0.956,0
1TwLKNsCnhi1HxbIi4bAW0,Sam Hunt,House Party,190240,0.113,0.861,0.0,8,0.026,-5.251,1,0.0514,103.966,4,0.859,0
0qup7d7G2WffwARHKrqT2x,Keith Urban,Somebody Like You,323466,0.127,0.887,0.000259,9,0.0698,-4.452,1,0.0381,110.963,4,0.522,0
2TAcwD5KcV9uY3O1tLGV15,Thompson Square,Are You Gonna Kiss Me Or Not,184920,0.039,0.701,0.0,8,0.0977,-3.807,1,0.0288,151.948,4,0.613,0
2ZYbPXhx4OCmdTsMThbSEW,Jimmie Allen,Best Shot,195053,0.75,0.464,0.0,4,0.0853,-8.72,1,0.0334,156.051,4,0.523,0
6nqvInlnaMzEzaw4s0zbee,Lauren Alaina,Doin' Fine,199906,0.116,0.752,0.0,8,0.133,-4.143,1,0.0375,166.051,4,0.456,0
2OqlfzJ5w5NHkcjXJm5997,Roman Alexander,Between You & Me (feat. Ashley Cooke),169019,0.00709,0.615,0.0,4,0.0905,-7.645,1,0.0326,99.968,4,0.639,0
7LzeKqmOtpKVKJ1dmalkC0,Kane Brown,Good as You,192053,0.4,0.516,0.0,8,0.142,-6.05,1,0.0373,153.831,4,0.769,0
3N2AIfVOq6NiTcWHIP4Oco,Mitchell Tenpenny,Drunk Me,213023,0.201,0.799,0.0,2,0.103,-3.789,1,0.0555,86.333,4,0.391,0
53yTYusPQJ1AApL1hi0Dnc,Luke Bryan,"Sunrise, Sunburn, Sunset",216093,0.193,0.897,0.0,9,0.196,-2.27,1,0.0597,159.958,4,0.719,0
5o9LteJdhkA3ndUDz4JVfV,High Valley,Make You Mine,211613,0.12,0.892,0.0,0,0.131,-4.178,1,0.0392,123.074,3,0.522,0
0OWZFobGSIW9GrSlQ9C5pc,Thomas Rhett,Marry Me,205453,0.0977,0.412,0.0,3,0.113,-8.633,1,0.029,85.028,4,0.474,0
4Pn0JlCUusD2QHjADuOzuV,Tim McGraw,Humble And Kind,259266,0.679,0.48,2.28e-06,11,0.12,-7.31,1,0.0282,100.956,3,0.137,0
6tn2Atd1S4DVoQnls5x4SR,Walker Hayes,Shut Up Kenny,180600,0.492,0.625,0.0,4,0.155,-8.097,1,0.0527,73.999,4,0.504,0
2qYsSHsYkihWx043HVJQRV,Jason Aldean,Dirt Road Anthem,229400,0.347,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635,0
5ZuDo4T5NU7jg5y0yV2Otk,Sam Hunt,Come Over - Acoustic Mixtape,241866,0.812,0.431,0.0,2,0.0904,-7.979,1,0.0278,84.567,4,0.211,0
5S5rw0WLVCAux5B5bWCehK,Rascal Flatts,I Like The Sound Of That,209280,0.257,0.8,0.0,0,0.194,-5.61,1,0.0377,89.974,4,0.527,0
4LlNoNZflek4hZyZigCxpW,Phil Vassar,Just Another Day In Paradise,233880,0.359,0.706,0.0,2,0.36,-5.562,1,0.0261,146.095,4,0.705,0
71qB68guEJjbvtjlkZ8DF5,Kygo,Undeniable (feat. X Ambassadors),180596,0.159,0.506,0.0,6,0.26,-6.743,1,0.0338,108.036,4,0.352,0
0z0kUUd2jPQiI2Ob8VXajc,Niall Horan,Everywhere (BBC Children In Need),171413,0.0492,0.91,0.00511,6,0.137,-2.1,0,0.0402,115.016,4,0.539,0
4knc1Fp3kbuq8bH2byOvLu,Camilo,Índigo,214933,0.00884,0.779,3.96e-05,0,0.113,-6.659,1,0.0342,128.91,4,0.928,0
3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,willow,214706,0.835,0.579,0.00179,7,0.145,-9.195,1,0.164,80.961,4,0.549,0
0qV3ZLVDdRisXy3cbhZLQW,Enrique Iglesias,TE FUISTE (feat. Myke Towers),182133,0.547,0.885,0.0,0,0.0878,-2.857,1,0.237,82.014,4,0.817,0
5yv6tEdYkY3EfWXGSMSnWj,Anne-Marie,Beautiful,194680,0.337,0.597,0.0,2,0.0711,-6.944,1,0.305,90.096,4,0.66,0
5hvwx5i67IwnCkjl9VHkNv,Sam Smith,Diamonds,213869,0.154,0.667,0.0,10,0.107,-6.764,0,0.0423,104.181,4,0.556,0
4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,201180,0.138,0.77,0.0,5,0.15,-2.758,1,0.223,177.998,4,0.631,0
1c1sdxrYLIiuJOlE7PPttb,Kygo,Love Me Now (feat. Zoe Wees),195880,0.163,0.489,0.0,5,0.172,-7.067,1,0.0525,102.04,4,0.506,0
7iUB3byx9Rcks8zW10JVkP,220 KID,Stupid Feelings,166924,0.0152,0.778,0.0,6,0.121,-6.546,0,0.0365,123.954,4,0.756,0
3eJH2nAjvNXdmPfBkALiPZ,Jason Derulo,Acapulco,139672,0.051,0.792,0.0,10,0.155,-4.021,1,0.0523,122.062,4,0.507,0
